,betweenness_centrality,vertex
21264,0.0,14653
21265,0.0,9004
21266,0.0,22292
21267,0.0,20136
21268,0.0,13102
21269,0.0,5840
21270,0.0,2884
21271,0.0,15523
21272,0.0,21721
21273,0.0,9559
21274,0.0,6572
21275,0.0,3248
21276,0.0,11892
21277,0.0,5277
21278,0.0,1772
21279,0.0,15682
21280,0.0,9160
21281,0.0,15234
21282,0.0,9722
21283,0.0,18757
21284,0.0,22637
21285,0.0,17201
21286,0.0,20563
21287,0.0,5858
21288,0.0,19907
21289,0.0,8283
21290,0.0,13256
21291,0.0,13952
21292,0.0,17237
21293,0.0,4218
21294,0.0,18481
21295,0.0,4202
21296,0.0,6803
21297,0.0,20477
21298,0.0,16902
21299,0.0,19883
21300,0.0,15657
21301,0.0,11652
21302,0.0,15969
21303,0.0,6486
21304,0.0,11259
21305,0.0,13812
21306,0.0,7014
21307,0.0,9029
21308,0.0,3480
21309,0.0,19388
21310,0.0,18169
21311,0.0,6734
21312,0.0,17204
21313,0.0,14206
21314,0.0,116
21315,0.0,11976
21316,0.0,2182
21317,0.0,10907
21318,0.0,9734
21319,0.0,18020
21320,0.0,1388
21321,0.0,18898
21322,0.0,9318
21323,0.0,7600
21324,0.0,5061
21325,0.0,11493
21326,0.0,17602
21327,0.0,22097
21328,0.0,15496
21329,0.0,12708
21330,0.0,12705
21331,0.0,3033
21332,0.0,5225
21333,0.0,20917
21334,0.0,5488
21335,0.0,22151
21336,0.0,13154
21337,0.0,15972
21338,0.0,23227
21339,0.0,10480
21340,0.0,1540
21341,0.0,18015
21342,0.0,13940
21343,0.0,9869
21344,0.0,4345
21345,0.0,305
21346,0.0,12704
21347,0.0,22552
21348,0.0,23113
21349,0.0,22767
21350,0.0,13206
21351,0.0,9346
21352,0.0,14306
21353,0.0,15160
21354,0.0,1096
21355,0.0,9789
21356,0.0,8576
21357,0.0,23097
21358,0.0,20116
21359,0.0,2200
21360,0.0,18100
21361,0.0,19749
21362,0.0,8374
21363,0.0,13721
21364,0.0,15133
21365,0.0,1935
21366,0.0,22489
21367,0.0,21608
21368,0.0,14877
21369,0.0,12553
21370,0.0,3036
21371,0.0,9971
21372,0.0,13785
21373,0.0,20638
21374,0.0,11616
21375,0.0,5854
21376,0.0,15225
21377,0.0,6081
21378,0.0,19915
21379,0.0,18220
21380,0.0,22704
21381,0.0,21120
21382,0.0,19348
21383,0.0,12419
21384,0.0,13222
21385,0.0,16136
21386,0.0,7306
21387,0.0,16366
21388,0.0,14242
21389,0.0,20250
21390,0.0,7957
21391,0.0,11036
21392,0.0,22312
21393,0.0,2916
21394,0.0,12814
21395,0.0,15177
21396,0.0,22960
21397,0.0,18936
21398,0.0,14028
21399,0.0,5507
21400,0.0,6133
21401,0.0,22433
21402,0.0,12187
21403,0.0,8062
21404,0.0,12555
21405,0.0,8373
21406,0.0,13865
21407,0.0,14199
21408,0.0,11841
21409,0.0,7245
21410,0.0,16343
21411,0.0,17406
21412,0.0,23346
21413,0.0,20760
21414,0.0,12461
21415,0.0,16482
21416,0.0,2718
21417,0.0,19230
21418,0.0,13615
21419,0.0,16146
21420,0.0,7291
21421,0.0,22226
21422,0.0,8537
21423,0.0,19950
21424,0.0,14098
21425,0.0,7831
21426,0.0,15645
21427,0.0,8013
21428,0.0,5899
21429,0.0,5777
21430,0.0,5404
21431,0.0,9271
21432,0.0,5343
21433,0.0,9286
21434,0.0,12178
21435,0.0,19651
21436,0.0,2102
21437,0.0,12571
21438,0.0,9248
21439,0.0,12820
21440,0.0,22468
21441,0.0,10522
21442,0.0,21186
21443,0.0,20950
21444,0.0,10791
21445,0.0,23055
21446,0.0,7105
21447,0.0,11563
21448,0.0,4180
21449,0.0,11462
21450,0.0,10864
21451,0.0,14119
21452,0.0,15956
21453,0.0,19802
21454,0.0,2950
21455,0.0,5780
21456,0.0,16459
21457,0.0,12977
21458,0.0,14550
21459,0.0,15120
21460,0.0,4153
21461,0.0,10943
21462,0.0,15251
21463,0.0,8209
21464,0.0,13196
21465,0.0,2015
21466,0.0,23220
21467,0.0,10127
21468,0.0,6105
21469,0.0,9966
21470,0.0,10759
21471,0.0,1982
21472,0.0,20481
21473,0.0,3639
21474,0.0,3967
21475,0.0,15064
21476,0.0,2896
21477,0.0,56
21478,0.0,18455
21479,0.0,4979
21480,0.0,1565
21481,0.0,19475
21482,0.0,402
21483,0.0,13489
21484,0.0,4465
21485,0.0,5093
21486,0.0,23229
21487,0.0,8685
21488,0.0,19465
21489,0.0,6654
21490,0.0,11845
21491,0.0,2316
21492,0.0,3305
21493,0.0,11812
21494,0.0,19384
21495,0.0,14029
21496,0.0,9118
21497,0.0,787
21498,0.0,2826
21499,0.0,4552
21500,0.0,21355
21501,0.0,21391
21502,0.0,12444
21503,0.0,17579
21504,0.0,5791
21505,0.0,23112
21506,0.0,11100
21507,0.0,17497
21508,0.0,14133
21509,0.0,13349
21510,0.0,6129
21511,0.0,13950
21512,0.0,16846
21513,0.0,9332
21514,0.0,3152
21515,0.0,21729
21516,0.0,18088
21517,0.0,17898
21518,0.0,22642
21519,0.0,21648
21520,0.0,20600
21521,0.0,4371
21522,0.0,11040
21523,0.0,15294
21524,0.0,5959
21525,0.0,18056
21526,0.0,2242
21527,0.0,10614
21528,0.0,17447
21529,0.0,8991
21530,0.0,10355
21531,0.0,860
21532,0.0,14506
21533,0.0,20736
21534,0.0,13832
21535,0.0,23329
21536,0.0,16326
21537,0.0,4095
21538,0.0,20188
21539,0.0,21568
21540,0.0,17421
21541,0.0,20251
21542,0.0,23028
21543,0.0,22207
21544,0.0,4090
21545,0.0,8287
21546,0.0,4568
21547,0.0,20561
21548,0.0,15179
21549,0.0,7926
21550,0.0,14713
21551,0.0,10315
21552,0.0,5862
21553,0.0,432
21554,0.0,5372
21555,0.0,3768
21556,0.0,14231
21557,0.0,13783
21558,0.0,21948
21559,0.0,21497
21560,0.0,5776
21561,0.0,2113
21562,0.0,6029
21563,0.0,15441
21564,0.0,6370
21565,0.0,16342
21566,0.0,8742
21567,0.0,10227
21568,0.0,21156
21569,0.0,4954
21570,0.0,2911
21571,0.0,15230
21572,0.0,17263
21573,0.0,4432
21574,0.0,20050
21575,0.0,9288
21576,0.0,15654
21577,0.0,8719
21578,0.0,1780
21579,0.0,18769
21580,0.0,20874
21581,0.0,20014
21582,0.0,6902
21583,0.0,14005
21584,0.0,1705
21585,0.0,19901
21586,0.0,22984
21587,0.0,17959
21588,0.0,3094
21589,0.0,20856
21590,0.0,22385
21591,0.0,1649
21592,0.0,10788
21593,0.0,14064
21594,0.0,8456
21595,0.0,22706
21596,0.0,9270
21597,0.0,12771
21598,0.0,19944
21599,0.0,5963
21600,0.0,20363
21601,0.0,23245
21602,0.0,16285
21603,0.0,20449
21604,0.0,22571
21605,0.0,11450
21606,0.0,18320
21607,0.0,13953
21608,0.0,7348
21609,0.0,14476
21610,0.0,15374
21611,0.0,308
21612,0.0,15185
21613,0.0,18107
21614,0.0,605
21615,0.0,1609
21616,0.0,19060
21617,0.0,489
21618,0.0,21538
21619,0.0,8464
21620,0.0,17733
21621,0.0,4458
21622,0.0,17183
21623,0.0,976
21624,0.0,13371
21625,0.0,16507
21626,0.0,20596
21627,0.0,5405
21628,0.0,14404
21629,0.0,20495
21630,0.0,20434
21631,0.0,5306
21632,0.0,16502
21633,0.0,3426
21634,0.0,7479
21635,0.0,19621
21636,0.0,13470
21637,0.0,13164
21638,0.0,8218
21639,0.0,12268
21640,0.0,4081
21641,0.0,10984
21642,0.0,23300
21643,0.0,8748
21644,0.0,1536
21645,0.0,16202
21646,0.0,189
21647,0.0,20168
21648,0.0,12556
21649,0.0,23057
21650,0.0,6780
21651,0.0,12315
21652,0.0,5571
21653,0.0,14151
21654,0.0,9573
21655,0.0,10840
21656,0.0,15573
21657,0.0,8383
21658,0.0,10105
21659,0.0,14628
21660,0.0,13387
21661,0.0,7028
21662,0.0,20167
21663,0.0,22748
21664,0.0,13914
21665,0.0,7217
21666,0.0,22917
21667,0.0,12499
21668,0.0,19312
21669,0.0,13413
21670,0.0,17003
21671,0.0,10833
21672,0.0,16073
21673,0.0,9291
21674,0.0,4257
21675,0.0,7868
21676,0.0,18037
21677,0.0,8713
21678,0.0,6571
21679,0.0,7471
21680,0.0,16832
21681,0.0,3380
21682,0.0,3413
21683,0.0,20642
21684,0.0,1651
21685,0.0,17559
21686,0.0,9911
21687,0.0,3044
21688,0.0,16650
21689,0.0,16883
21690,0.0,11088
21691,0.0,2152
21692,0.0,21092
21693,0.0,21361
21694,0.0,23202
21695,0.0,22651
21696,0.0,1612
21697,0.0,16126
21698,0.0,12659
21699,0.0,14109
21700,0.0,7042
21701,0.0,11104
21702,0.0,22354
21703,0.0,7381
21704,0.0,14580
21705,0.0,13456
21706,0.0,19842
21707,0.0,10955
21708,0.0,16252
21709,0.0,17761
21710,0.0,20727
21711,0.0,19612
21712,0.0,13965
21713,0.0,10083
21714,0.0,22900
21715,0.0,16517
21716,0.0,21026
21717,0.0,12357
21718,0.0,23117
21719,0.0,13499
21720,0.0,2963
21721,0.0,5861
21722,0.0,8541
21723,0.0,4871
21724,0.0,20174
21725,0.0,2996
21726,0.0,10353
21727,0.0,20558
21728,0.0,10928
21729,0.0,20552
21730,0.0,16528
21731,0.0,15490
21732,0.0,16639
21733,0.0,14906
21734,0.0,4014
21735,0.0,1793
21736,0.0,9903
21737,0.0,9268
21738,0.0,9330
21739,0.0,18965
21740,0.0,21480
21741,0.0,22858
21742,0.0,3282
21743,0.0,15898
21744,0.0,17367
21745,0.0,5459
21746,0.0,2214
21747,0.0,1300
21748,0.0,4862
21749,0.0,5447
21750,0.0,13209
21751,0.0,221
21752,0.0,13915
21753,0.0,21070
21754,0.0,16114
21755,0.0,20934
21756,0.0,5706
21757,0.0,7293
21758,0.0,14329
21759,0.0,8206
21760,0.0,9645
21761,0.0,18593
21762,0.0,3303
21763,0.0,8366
21764,0.0,11248
21765,0.0,16553
21766,0.0,6527
21767,0.0,12253
21768,0.0,14048
21769,0.0,18839
21770,0.0,17495
21771,0.0,12768
21772,0.0,1424
21773,0.0,917
21774,0.0,14601
21775,0.0,13484
21776,0.0,10034
21777,0.0,5940
21778,0.0,10515
21779,0.0,5124
21780,0.0,21615
21781,0.0,8083
21782,0.0,9838
21783,0.0,21949
21784,0.0,9178
21785,0.0,5311
21786,0.0,16301
21787,0.0,7086
21788,0.0,19644
21789,0.0,2353
21790,0.0,4423
21791,0.0,19536
21792,0.0,22342
21793,0.0,6837
21794,0.0,8867
21795,0.0,14175
21796,0.0,19837
21797,0.0,22261
21798,0.0,8737
21799,0.0,1561
21800,0.0,13712
21801,0.0,10100
21802,0.0,18430
21803,0.0,15442
21804,0.0,22691
21805,0.0,13529
21806,0.0,11634
21807,0.0,9600
21808,0.0,3712
21809,0.0,12049
21810,0.0,12254
21811,0.0,8471
21812,0.0,23139
21813,0.0,17640
21814,0.0,14734
21815,0.0,4347
21816,0.0,12122
21817,0.0,23012
21818,0.0,1714
21819,0.0,10178
21820,0.0,18231
21821,0.0,22034
21822,0.0,7900
21823,0.0,18171
21824,0.0,16938
21825,0.0,5742
21826,0.0,23330
21827,0.0,15130
21828,0.0,22940
21829,0.0,21359
21830,0.0,1052
21831,0.0,8189
21832,0.0,12402
21833,0.0,18133
21834,0.0,16042
21835,0.0,12131
21836,0.0,11039
21837,0.0,471
21838,0.0,11188
21839,0.0,4588
21840,0.0,14441
21841,0.0,20086
21842,0.0,7520
21843,0.0,16441
21844,0.0,5057
21845,0.0,6089
21846,0.0,18800
21847,0.0,20137
21848,0.0,13415
21849,0.0,15585
21850,0.0,7416
21851,0.0,21849
21852,0.0,22310
21853,0.0,16802
21854,0.0,14690
21855,0.0,2631
21856,0.0,984
21857,0.0,7872
21858,0.0,22947
21859,0.0,2368
21860,0.0,11201
21861,0.0,18399
21862,0.0,1797
21863,0.0,20787
21864,0.0,16557
21865,0.0,20008
21866,0.0,5135
21867,0.0,17737
21868,0.0,9466
21869,0.0,9163
21870,0.0,23316
21871,0.0,18475
21872,0.0,216
21873,0.0,5275
21874,0.0,14667
21875,0.0,3208
21876,0.0,8660
21877,0.0,6017
21878,0.0,13382
21879,0.0,20238
21880,0.0,9749
21881,0.0,11439
21882,0.0,16514
21883,0.0,11210
21884,0.0,2199
21885,0.0,15724
21886,0.0,15985
21887,0.0,7295
21888,0.0,19549
21889,0.0,1252
21890,0.0,20601
21891,0.0,8686
21892,0.0,10529
21893,0.0,9227
21894,0.0,14129
21895,0.0,4197
21896,0.0,15851
21897,0.0,7871
21898,0.0,7644
21899,0.0,4679
21900,0.0,8370
21901,0.0,16310
21902,0.0,1972
21903,0.0,11015
21904,0.0,5169
21905,0.0,2993
21906,0.0,10720
21907,0.0,2397
21908,0.0,7128
21909,0.0,11748
21910,0.0,9777
21911,0.0,1567
21912,0.0,9950
21913,0.0,22193
21914,0.0,20456
21915,0.0,4526
21916,0.0,22796
21917,0.0,6714
21918,0.0,19767
21919,0.0,15896
21920,0.0,18073
21921,0.0,21151
21922,0.0,22762
21923,0.0,8401
21924,0.0,22946
21925,0.0,1825
21926,0.0,1143
21927,0.0,5909
21928,0.0,19223
21929,0.0,15869
21930,0.0,6386
21931,0.0,10588
21932,0.0,14475
21933,0.0,18785
21934,0.0,23021
21935,0.0,4403
21936,0.0,6763
21937,0.0,9953
21938,0.0,10206
21939,0.0,4789
21940,0.0,13523
21941,0.0,4551
21942,0.0,20990
21943,0.0,8768
21944,0.0,2681
21945,0.0,14512
21946,0.0,11087
21947,0.0,10526
21948,0.0,5729
21949,0.0,22233
21950,0.0,17936
21951,0.0,15362
21952,0.0,5167
21953,0.0,3391
21954,0.0,17510
21955,0.0,7642
21956,0.0,19040
21957,0.0,1753
21958,0.0,12618
21959,0.0,1349
21960,0.0,21550
21961,0.0,19156
21962,0.0,15931
21963,0.0,7651
21964,0.0,5837
21965,0.0,5961
21966,0.0,2276
21967,0.0,14287
21968,0.0,6800
21969,0.0,20353
21970,0.0,15974
21971,0.0,7254
21972,0.0,12996
21973,0.0,4555
21974,0.0,22218
21975,0.0,15268
21976,0.0,20700
21977,0.0,18613
21978,0.0,3488
21979,0.0,11851
21980,0.0,12865
21981,0.0,9758
21982,0.0,9274
21983,0.0,11123
21984,0.0,12384
21985,0.0,21229
21986,0.0,16129
21987,0.0,19514
21988,0.0,17090
21989,0.0,17093
21990,0.0,5475
21991,0.0,13442
21992,0.0,11282
21993,0.0,209
21994,0.0,21747
21995,0.0,2345
21996,0.0,7627
21997,0.0,19330
21998,0.0,53
21999,0.0,20052
22000,0.0,16537
22001,0.0,18592
22002,0.0,4459
22003,0.0,16910
22004,0.0,3999
22005,0.0,13673
22006,0.0,5245
22007,0.0,10208
22008,0.0,4714
22009,0.0,6922
22010,0.0,5324
22011,0.0,12062
22012,0.0,21097
22013,0.0,19283
22014,0.0,17648
22015,0.0,20471
22016,0.0,15577
22017,0.0,18293
22018,0.0,12370
22019,0.0,21099
22020,0.0,14971
22021,0.0,8470
22022,0.0,18993
22023,0.0,19431
22024,0.0,14025
22025,0.0,14197
22026,0.0,20094
22027,0.0,10726
22028,0.0,21790
22029,0.0,7876
22030,0.0,8476
22031,0.0,1397
22032,0.0,21454
22033,0.0,607
22034,0.0,18641
22035,0.0,9244
22036,0.0,15664
22037,0.0,21839
22038,0.0,20896
22039,0.0,16243
22040,0.0,4094
22041,0.0,14153
22042,0.0,6716
22043,0.0,18232
22044,0.0,7776
22045,0.0,10389
22046,0.0,1346
22047,0.0,21287
22048,0.0,11554
22049,0.0,21978
22050,0.0,3737
22051,0.0,18964
22052,0.0,1585
22053,0.0,21163
22054,0.0,10552
22055,0.0,20824
22056,0.0,1185
22057,0.0,16543
22058,0.0,15691
22059,0.0,948
22060,0.0,15314
22061,0.0,4680
22062,0.0,22362
22063,0.0,22159
22064,0.0,23041
22065,0.0,3464
22066,0.0,14235
22067,0.0,21146
22068,0.0,14482
22069,0.0,3755
22070,0.0,22420
22071,0.0,11802
22072,0.0,3135
22073,0.0,14137
22074,0.0,16570
22075,0.0,14755
22076,0.0,22033
22077,0.0,19891
22078,0.0,14641
22079,0.0,15560
22080,0.0,22950
22081,0.0,10711
22082,0.0,13279
22083,0.0,21378
22084,0.0,21825
22085,0.0,9778
22086,0.0,3453
22087,0.0,19000
22088,0.0,6742
22089,0.0,21320
22090,0.0,2772
22091,0.0,12046
22092,0.0,4276
22093,0.0,13764
22094,0.0,19599
22095,0.0,511
22096,0.0,7505
22097,0.0,9386
22098,0.0,20813
22099,0.0,16817
22100,0.0,18003
22101,0.0,20976
22102,0.0,13871
22103,0.0,19717
22104,0.0,9338
22105,0.0,20025
22106,0.0,4652
22107,0.0,19237
22108,0.0,4421
22109,0.0,4545
22110,0.0,8162
22111,0.0,17258
22112,0.0,18714
22113,0.0,9583
22114,0.0,15597
22115,0.0,8821
22116,0.0,1339
22117,0.0,21739
22118,0.0,8474
22119,0.0,4419
22120,0.0,17299
22121,0.0,9150
22122,0.0,6577
22123,0.0,19779
22124,0.0,15637
22125,0.0,5497
22126,0.0,7228
22127,0.0,8803
22128,0.0,16125
22129,0.0,6694
22130,0.0,15827
22131,0.0,23218
22132,0.0,16579
22133,0.0,10649
22134,0.0,3383
22135,0.0,2823
22136,0.0,8832
22137,0.0,10115
22138,0.0,21524
22139,0.0,18202
22140,0.0,22104
22141,0.0,13469
22142,0.0,17917
22143,0.0,17141
22144,0.0,22957
22145,0.0,10937
22146,0.0,7373
22147,0.0,12710
22148,0.0,7185
22149,0.0,22136
22150,0.0,7769
22151,0.0,6271
22152,0.0,16868
22153,0.0,12489
22154,0.0,17249
22155,0.0,14774
22156,0.0,5926
22157,0.0,18787
22158,0.0,1785
22159,0.0,7770
22160,0.0,20599
22161,0.0,23356
22162,0.0,8194
22163,0.0,15184
22164,0.0,22556
22165,0.0,22230
22166,0.0,6267
22167,0.0,2043
22168,0.0,8147
22169,0.0,10573
22170,0.0,5129
22171,0.0,12832
22172,0.0,20090
22173,0.0,13217
22174,0.0,14215
22175,0.0,22974
22176,0.0,21181
22177,0.0,11942
22178,0.0,13143
22179,0.0,8259
22180,0.0,17773
22181,0.0,15494
22182,0.0,1937
22183,0.0,3793
22184,0.0,3561
22185,0.0,7587
22186,0.0,21768
22187,0.0,11477
22188,0.0,8348
22189,0.0,12495
22190,0.0,23321
22191,0.0,4609
22192,0.0,23269
22193,0.0,15009
22194,0.0,17743
22195,0.0,16876
22196,0.0,16775
22197,0.0,15512
22198,0.0,13360
22199,0.0,8150
22200,0.0,18263
22201,0.0,19298
22202,0.0,7453
22203,0.0,17548
22204,0.0,21907
22205,0.0,15082
22206,0.0,241
22207,0.0,7081
22208,0.0,20472
22209,0.0,47
22210,0.0,23294
22211,0.0,21714
22212,0.0,11742
22213,0.0,3710
22214,0.0,22901
22215,0.0,22699
22216,0.0,4501
22217,0.0,19791
22218,0.0,23013
22219,0.0,21482
22220,0.0,16193
22221,0.0,130
22222,0.0,14866
22223,0.0,10221
22224,0.0,7848
22225,0.0,6383
22226,0.0,16797
22227,0.0,11891
22228,0.0,18330
22229,0.0,10070
22230,0.0,658
22231,0.0,4544
22232,0.0,13335
22233,0.0,20733
22234,0.0,21826
22235,0.0,9944
22236,0.0,13935
22237,0.0,9218
22238,0.0,23302
22239,0.0,20786
22240,0.0,1291
22241,0.0,12209
22242,0.0,1817
22243,0.0,2220
22244,0.0,13357
22245,0.0,18693
22246,0.0,23325
22247,0.0,17246
22248,0.0,9063
22249,0.0,10868
22250,0.0,20362
22251,0.0,14434
22252,0.0,14797
22253,0.0,15575
22254,0.0,581
22255,0.0,22422
22256,0.0,11956
22257,0.0,15588
22258,0.0,10715
22259,0.0,11894
22260,0.0,2154
22261,0.0,21767
22262,0.0,19540
22263,0.0,5126
22264,0.0,13778
22265,0.0,15127
22266,0.0,15212
22267,0.0,18624
22268,0.0,22801
22269,0.0,11733
22270,0.0,21877
22271,0.0,13105
22272,0.0,11603
22273,0.0,20180
22274,0.0,2942
22275,0.0,18819
22276,0.0,6150
22277,0.0,13653
22278,0.0,18493
22279,0.0,15403
22280,0.0,7709
22281,0.0,11012
22282,0.0,17136
22283,0.0,4700
22284,0.0,8442
22285,0.0,5644
22286,0.0,23029
22287,0.0,17409
22288,0.0,18848
22289,0.0,4742
22290,0.0,17995
22291,0.0,14840
22292,0.0,9312
22293,0.0,15961
22294,0.0,7341
22295,0.0,778
22296,0.0,5478
22297,0.0,16056
22298,0.0,20579
22299,0.0,10524
22300,0.0,6007
22301,0.0,22321
22302,0.0,10592
22303,0.0,14143
22304,0.0,5944
22305,0.0,3856
22306,0.0,22903
22307,0.0,22231
22308,0.0,13395
22309,0.0,20414
22310,0.0,11932
22311,0.0,15301
22312,0.0,23235
22313,0.0,9625
22314,0.0,16365
22315,0.0,23103
22316,0.0,107
22317,0.0,8910
22318,0.0,12734
22319,0.0,9289
22320,0.0,14778
22321,0.0,12718
22322,0.0,14428
22323,0.0,12990
22324,0.0,17152
22325,0.0,22205
22326,0.0,20994
22327,0.0,15132
22328,0.0,21672
22329,0.0,9256
22330,0.0,14813
22331,0.0,14284
22332,0.0,1710
22333,0.0,1027
22334,0.0,3125
22335,0.0,9404
22336,0.0,8193
22337,0.0,17163
22338,0.0,11768
22339,0.0,8335
22340,0.0,21143
22341,0.0,1421
22342,0.0,9910
22343,0.0,12878
22344,0.0,7888
22345,0.0,14776
22346,0.0,21920
22347,0.0,13479
22348,0.0,17993
22349,0.0,2673
22350,0.0,7103
22351,0.0,17017
22352,0.0,14865
22353,0.0,7621
22354,0.0,10577
22355,0.0,15619
22356,0.0,7137
22357,0.0,16506
22358,0.0,21188
22359,0.0,21645
22360,0.0,9052
22361,0.0,14717
22362,0.0,11980
22363,0.0,16512
22364,0.0,8610
22365,0.0,23009
22366,0.0,22813
22367,0.0,14144
22368,0.0,811
22369,0.0,15947
22370,0.0,8289
22371,0.0,2090
22372,0.0,1439
22373,0.0,15224
22374,0.0,16112
22375,0.0,6779
22376,0.0,17601
22377,0.0,13536
22378,0.0,7639
22379,0.0,22417
22380,0.0,1056
22381,0.0,4223
22382,0.0,5370
22383,0.0,3235
22384,0.0,14646
22385,0.0,11560
22386,0.0,17644
22387,0.0,6609
22388,0.0,22383
22389,0.0,11319
22390,0.0,9122
22391,0.0,20110
22392,0.0,12060
22393,0.0,3518
22394,0.0,660
22395,0.0,14045
22396,0.0,7064
22397,0.0,20958
22398,0.0,227
22399,0.0,16435
22400,0.0,12673
22401,0.0,6289
22402,0.0,17272
22403,0.0,15696
22404,0.0,21953
22405,0.0,16621
22406,0.0,1336
22407,0.0,5067
22408,0.0,18744
22409,0.0,21443
22410,0.0,8011
22411,0.0,13586
22412,0.0,17625
22413,0.0,12274
22414,0.0,5948
22415,0.0,9398
22416,0.0,14925
22417,0.0,19776
22418,0.0,12164
22419,0.0,3319
22420,0.0,17206
22421,0.0,5341
22422,0.0,15539
22423,0.0,7226
22424,0.0,15482
22425,0.0,20781
22426,0.0,5388
22427,0.0,9755
22428,0.0,14301
22429,0.0,22911
22430,0.0,5902
22431,0.0,17417
22432,0.0,6184
22433,0.0,21712
22434,0.0,14033
22435,0.0,18665
22436,0.0,4826
22437,0.0,19413
22438,0.0,22443
22439,0.0,16241
22440,0.0,15643
22441,0.0,323
22442,0.0,10452
22443,0.0,21006
22444,0.0,9093
22445,0.0,386
22446,0.0,9889
22447,0.0,268
22448,0.0,7827
22449,0.0,8458
22450,0.0,15239
22451,0.0,4878
22452,0.0,7223
22453,0.0,21474
22454,0.0,18371
22455,0.0,18876
22456,0.0,15359
22457,0.0,8633
22458,0.0,18923
22459,0.0,3424
22460,0.0,11146
22461,0.0,16152
22462,0.0,19313
22463,0.0,20288
22464,0.0,20915
22465,0.0,19266
22466,0.0,6961
22467,0.0,5319
22468,0.0,6826
22469,0.0,275
22470,0.0,21069
22471,0.0,15401
22472,0.0,6506
22473,0.0,2436
22474,0.0,14873
22475,0.0,23011
22476,0.0,10376
22477,0.0,7351
22478,0.0,9242
22479,0.0,21132
22480,0.0,12483
22481,0.0,3377
22482,0.0,14570
22483,0.0,7338
22484,0.0,22948
22485,0.0,12275
22486,0.0,15538
22487,0.0,2953
22488,0.0,6952
22489,0.0,14815
22490,0.0,14878
22491,0.0,13803
22492,0.0,20498
22493,0.0,14041
22494,0.0,7905
22495,0.0,19773
22496,0.0,11492
22497,0.0,5274
22498,0.0,6048
22499,0.0,14885
22500,0.0,14263
22501,0.0,22638
22502,0.0,10096
22503,0.0,7997
22504,0.0,23265
22505,0.0,19637
22506,0.0,19744
22507,0.0,19260
22508,0.0,19395
22509,0.0,6456
22510,0.0,8699
22511,0.0,18805
22512,0.0,17067
22513,0.0,9537
22514,0.0,5227
22515,0.0,11494
22516,0.0,10348
22517,0.0,12134
22518,0.0,11862
22519,0.0,14758
22520,0.0,12620
22521,0.0,18865
22522,0.0,19752
22523,0.0,7340
22524,0.0,5871
22525,0.0,8638
22526,0.0,16162
22527,0.0,4006
22528,0.0,8037
22529,0.0,7589
22530,0.0,4052
22531,0.0,19466
22532,0.0,14408
22533,0.0,17038
22534,0.0,3000
22535,0.0,9810
22536,0.0,16789
22537,0.0,4898
22538,0.0,7174
22539,0.0,10472
22540,0.0,5755
22541,0.0,18227
22542,0.0,19422
22543,0.0,9875
22544,0.0,4076
22545,0.0,13195
22546,0.0,19519
22547,0.0,5493
22548,0.0,22662
22549,0.0,13542
22550,0.0,18868
22551,0.0,4933
22552,0.0,13626
22553,0.0,21502
22554,0.0,19480
22555,0.0,12665
22556,0.0,2838
22557,0.0,17546
22558,0.0,17573
22559,0.0,8634
22560,0.0,2558
22561,0.0,4745
22562,0.0,8515
22563,0.0,15715
22564,0.0,9372
22565,0.0,4717
22566,0.0,12595
22567,0.0,16084
22568,0.0,13759
22569,0.0,6295
22570,0.0,119
22571,0.0,8963
22572,0.0,4012
22573,0.0,5162
22574,0.0,13085
22575,0.0,15988
22576,0.0,22485
22577,0.0,18380
22578,0.0,21862
22579,0.0,22628
22580,0.0,17236
22581,0.0,13569
22582,0.0,22561
22583,0.0,19856
22584,0.0,20883
22585,0.0,9417
22586,0.0,12868
22587,0.0,10590
22588,0.0,11914
22589,0.0,7312
22590,0.0,22063
22591,0.0,9159
22592,0.0,7960
22593,0.0,8636
22594,0.0,2889
22595,0.0,9621
22596,0.0,5844
22597,0.0,19681
22598,0.0,10398
22599,0.0,8697
22600,0.0,10128
22601,0.0,22360
22602,0.0,1569
22603,0.0,225
22604,0.0,10220
22605,0.0,22636
22606,0.0,5806
22607,0.0,3845
22608,0.0,22678
22609,0.0,21915
22610,0.0,5430
22611,0.0,2886
22612,0.0,21875
22613,0.0,11750
22614,0.0,19652
22615,0.0,16270
22616,0.0,7820
22617,0.0,2985
22618,0.0,19098
22619,0.0,21286
22620,0.0,8421
22621,0.0,8030
22622,0.0,20953
22623,0.0,5045
22624,0.0,18203
22625,0.0,12998
22626,0.0,14819
22627,0.0,20858
22628,0.0,2845
22629,0.0,5434
22630,0.0,6815
22631,0.0,852
22632,0.0,18684
22633,0.0,21487
22634,0.0,17558
22635,0.0,1275
22636,0.0,2970
22637,0.0,18651
22638,0.0,5762
22639,0.0,19594
22640,0.0,21932
22641,0.0,7516
22642,0.0,10475
22643,0.0,17337
22644,0.0,19566
22645,0.0,21326
22646,0.0,6653
22647,0.0,12815
22648,0.0,21943
22649,0.0,11227
22650,0.0,2528
22651,0.0,21385
22652,0.0,10604
22653,0.0,13640
22654,0.0,3115
22655,0.0,9823
22656,0.0,14471
22657,0.0,12189
22658,0.0,4999
22659,0.0,10268
22660,0.0,7832
22661,0.0,20822
22662,0.0,17175
22663,0.0,18674
22664,0.0,8381
22665,0.0,15077
