,Node,pagerank_centrality
20994,8803,4.153585530270047e-05
20995,8705,4.153585530270047e-05
20996,8804,4.153585530270047e-05
20997,8805,4.153585530270047e-05
20998,8704,4.153585530270047e-05
20999,8703,4.153585530270047e-05
21000,8798,4.153585530270047e-05
21001,8677,4.153585530270047e-05
21002,8797,4.153585530270047e-05
21003,8796,4.153585530270047e-05
21004,8678,4.153585530270047e-05
21005,8684,4.153585530270047e-05
21006,8807,4.153585530270047e-05
21007,8706,4.153585530270047e-05
21008,8793,4.153585530270047e-05
21009,8683,4.153585530270047e-05
21010,8682,4.153585530270047e-05
21011,8681,4.153585530270047e-05
21012,8679,4.153585530270047e-05
21013,8806,4.153585530270047e-05
21014,8809,4.153585530270047e-05
21015,8702,4.153585530270047e-05
21016,8790,4.153585530270047e-05
21017,8794,4.153585530270047e-05
21018,8676,4.153585530270047e-05
21019,8699,4.153585530270047e-05
21020,8698,4.153585530270047e-05
21021,8697,4.153585530270047e-05
21022,8696,4.153585530270047e-05
21023,8792,4.153585530270047e-05
21024,8795,4.153585530270047e-05
21025,8695,4.153585530270047e-05
21026,8694,4.153585530270047e-05
21027,8693,4.153585530270047e-05
21028,8692,4.153585530270047e-05
21029,8690,4.153585530270047e-05
21030,8689,4.153585530270047e-05
21031,8688,4.153585530270047e-05
21032,8687,4.153585530270047e-05
21033,8686,4.153585530270047e-05
21034,8685,4.153585530270047e-05
21035,8707,4.153585530270047e-05
21036,4316,4.153585530270047e-05
21037,8811,4.153585530270047e-05
21038,8810,4.153585530270047e-05
21039,8808,4.153585530270047e-05
21040,8791,4.153585530270047e-05
21041,8700,4.153585530270047e-05
21042,8691,4.153585530270047e-05
21043,8724,4.153585530270047e-05
21044,8789,4.153585530270047e-05
21045,8752,4.153585530270047e-05
21046,8753,4.153585530270047e-05
21047,8754,4.153585530270047e-05
21048,8755,4.153585530270047e-05
21049,8756,4.153585530270047e-05
21050,8757,4.153585530270047e-05
21051,8758,4.153585530270047e-05
21052,8717,4.153585530270047e-05
21053,8759,4.153585530270047e-05
21054,8760,4.153585530270047e-05
21055,8716,4.153585530270047e-05
21056,8761,4.153585530270047e-05
21057,8762,4.153585530270047e-05
21058,8763,4.153585530270047e-05
21059,8764,4.153585530270047e-05
21060,8765,4.153585530270047e-05
21061,8766,4.153585530270047e-05
21062,8767,4.153585530270047e-05
21063,8768,4.153585530270047e-05
21064,8769,4.153585530270047e-05
21065,8770,4.153585530270047e-05
21066,8771,4.153585530270047e-05
21067,8772,4.153585530270047e-05
21068,8773,4.153585530270047e-05
21069,8774,4.153585530270047e-05
21070,8775,4.153585530270047e-05
21071,8776,4.153585530270047e-05
21072,8777,4.153585530270047e-05
21073,8718,4.153585530270047e-05
21074,8751,4.153585530270047e-05
21075,8708,4.153585530270047e-05
21076,8750,4.153585530270047e-05
21077,8727,4.153585530270047e-05
21078,8728,4.153585530270047e-05
21079,8729,4.153585530270047e-05
21080,8723,4.153585530270047e-05
21081,8730,4.153585530270047e-05
21082,8731,4.153585530270047e-05
21083,8732,4.153585530270047e-05
21084,8722,4.153585530270047e-05
21085,8733,4.153585530270047e-05
21086,8734,4.153585530270047e-05
21087,8735,4.153585530270047e-05
21088,8736,4.153585530270047e-05
21089,8737,4.153585530270047e-05
21090,8720,4.153585530270047e-05
21091,8719,4.153585530270047e-05
21092,8738,4.153585530270047e-05
21093,8739,4.153585530270047e-05
21094,8740,4.153585530270047e-05
21095,8741,4.153585530270047e-05
21096,8742,4.153585530270047e-05
21097,8743,4.153585530270047e-05
21098,8744,4.153585530270047e-05
21099,8745,4.153585530270047e-05
21100,8746,4.153585530270047e-05
21101,8747,4.153585530270047e-05
21102,8748,4.153585530270047e-05
21103,8749,4.153585530270047e-05
21104,8778,4.153585530270047e-05
21105,8715,4.153585530270047e-05
21106,8713,4.153585530270047e-05
21107,8779,4.153585530270047e-05
21108,8788,4.153585530270047e-05
21109,8725,4.153585530270047e-05
21110,8675,4.153585530270047e-05
21111,8787,4.153585530270047e-05
21112,8786,4.153585530270047e-05
21113,8785,4.153585530270047e-05
21114,8784,4.153585530270047e-05
21115,8783,4.153585530270047e-05
21116,8781,4.153585530270047e-05
21117,8780,4.153585530270047e-05
21118,8680,4.153585530270047e-05
21119,8712,4.153585530270047e-05
21120,8710,4.153585530270047e-05
21121,8709,4.153585530270047e-05
21122,8782,4.153585530270047e-05
21123,14404,4.153343640907023e-05
21124,14361,4.153343640907023e-05
21125,14375,4.153343640907023e-05
21126,14374,4.153343640907023e-05
21127,14373,4.153343640907023e-05
21128,14370,4.153343640907023e-05
21129,14366,4.153343640907023e-05
21130,14365,4.153343640907023e-05
21131,14364,4.153343640907023e-05
21132,14363,4.153343640907023e-05
21133,14406,4.153343640907023e-05
21134,14405,4.153343640907023e-05
21135,14403,4.153343640907023e-05
21136,14407,4.153343640907023e-05
21137,11727,4.153343640907023e-05
21138,14408,4.153343640907023e-05
21139,14409,4.153343640907023e-05
21140,14410,4.153343640907023e-05
21141,14411,4.153343640907023e-05
21142,14376,4.153343640907023e-05
21143,14377,4.153343640907023e-05
21144,14378,4.153343640907023e-05
21145,14379,4.153343640907023e-05
21146,14402,4.153343640907023e-05
21147,14401,4.153343640907023e-05
21148,14399,4.153343640907023e-05
21149,14398,4.153343640907023e-05
21150,14397,4.153343640907023e-05
21151,14396,4.153343640907023e-05
21152,14395,4.153343640907023e-05
21153,14394,4.153343640907023e-05
21154,14393,4.153343640907023e-05
21155,14392,4.153343640907023e-05
21156,14391,4.153343640907023e-05
21157,14390,4.153343640907023e-05
21158,14389,4.153343640907023e-05
21159,14387,4.153343640907023e-05
21160,14386,4.153343640907023e-05
21161,14385,4.153343640907023e-05
21162,14383,4.153343640907023e-05
21163,14382,4.153343640907023e-05
21164,14381,4.153343640907023e-05
21165,14380,4.153343640907023e-05
21166,14384,4.153343640907023e-05
21167,18205,4.152835052674111e-05
21168,18206,4.152835052674111e-05
21169,18191,4.152835052674111e-05
21170,18204,4.152835052674111e-05
21171,18193,4.152835052674111e-05
21172,18208,4.152835052674111e-05
21173,18185,4.152835052674111e-05
21174,18186,4.152835052674111e-05
21175,18187,4.152835052674111e-05
21176,18188,4.152835052674111e-05
21177,18189,4.152835052674111e-05
21178,18190,4.152835052674111e-05
21179,18192,4.152835052674111e-05
21180,18194,4.152835052674111e-05
21181,18203,4.152835052674111e-05
21182,18195,4.152835052674111e-05
21183,18196,4.152835052674111e-05
21184,18197,4.152835052674111e-05
21185,18198,4.152835052674111e-05
21186,18199,4.152835052674111e-05
21187,18200,4.152835052674111e-05
21188,18201,4.152835052674111e-05
21189,18202,4.152835052674111e-05
21190,18207,4.152835052674111e-05
21191,18323,4.152835052674111e-05
21192,18209,4.152835052674111e-05
21193,18291,4.152835052674111e-05
21194,18278,4.152835052674111e-05
21195,18279,4.152835052674111e-05
21196,18280,4.152835052674111e-05
21197,18249,4.152835052674111e-05
21198,18282,4.152835052674111e-05
21199,18283,4.152835052674111e-05
21200,18284,4.152835052674111e-05
21201,18285,4.152835052674111e-05
21202,18286,4.152835052674111e-05
21203,18287,4.152835052674111e-05
21204,18288,4.152835052674111e-05
21205,18289,4.152835052674111e-05
21206,18290,4.152835052674111e-05
21207,18292,4.152835052674111e-05
21208,18276,4.152835052674111e-05
21209,18244,4.152835052674111e-05
21210,18293,4.152835052674111e-05
21211,18243,4.152835052674111e-05
21212,18294,4.152835052674111e-05
21213,18295,4.152835052674111e-05
21214,18296,4.152835052674111e-05
21215,18297,4.152835052674111e-05
21216,18298,4.152835052674111e-05
21217,18299,4.152835052674111e-05
21218,18300,4.152835052674111e-05
21219,18301,4.152835052674111e-05
21220,18302,4.152835052674111e-05
21221,18242,4.152835052674111e-05
21222,18277,4.152835052674111e-05
21223,18275,4.152835052674111e-05
21224,18240,4.152835052674111e-05
21225,18259,4.152835052674111e-05
21226,18248,4.152835052674111e-05
21227,18210,4.152835052674111e-05
21228,18247,4.152835052674111e-05
21229,18246,4.152835052674111e-05
21230,18245,4.152835052674111e-05
21231,18251,4.152835052674111e-05
21232,18252,4.152835052674111e-05
21233,18253,4.152835052674111e-05
21234,18254,4.152835052674111e-05
21235,18255,4.152835052674111e-05
21236,18256,4.152835052674111e-05
21237,18257,4.152835052674111e-05
21238,18258,4.152835052674111e-05
21239,18260,4.152835052674111e-05
21240,18274,4.152835052674111e-05
21241,18261,4.152835052674111e-05
21242,18262,4.152835052674111e-05
21243,18263,4.152835052674111e-05
21244,18264,4.152835052674111e-05
21245,18265,4.152835052674111e-05
21246,18266,4.152835052674111e-05
21247,18267,4.152835052674111e-05
21248,18268,4.152835052674111e-05
21249,18269,4.152835052674111e-05
21250,18270,4.152835052674111e-05
21251,18271,4.152835052674111e-05
21252,18272,4.152835052674111e-05
21253,18273,4.152835052674111e-05
21254,18241,4.152835052674111e-05
21255,18281,4.152835052674111e-05
21256,18239,4.152835052674111e-05
21257,18222,4.152835052674111e-05
21258,18313,4.152835052674111e-05
21259,18314,4.152835052674111e-05
21260,18315,4.152835052674111e-05
21261,18224,4.152835052674111e-05
21262,18316,4.152835052674111e-05
21263,18317,4.152835052674111e-05
21264,18318,4.152835052674111e-05
21265,18319,4.152835052674111e-05
21266,18320,4.152835052674111e-05
21267,18321,4.152835052674111e-05
21268,18223,4.152835052674111e-05
21269,18221,4.152835052674111e-05
21270,18226,4.152835052674111e-05
21271,18220,4.152835052674111e-05
21272,18219,4.152835052674111e-05
21273,18218,4.152835052674111e-05
21274,18238,4.152835052674111e-05
21275,18217,4.152835052674111e-05
21276,18216,4.152835052674111e-05
21277,18215,4.152835052674111e-05
21278,18214,4.152835052674111e-05
21279,18213,4.152835052674111e-05
21280,18212,4.152835052674111e-05
21281,18211,4.152835052674111e-05
21282,18225,4.152835052674111e-05
21283,18250,4.152835052674111e-05
21284,18227,4.152835052674111e-05
21285,18237,4.152835052674111e-05
21286,18236,4.152835052674111e-05
21287,18235,4.152835052674111e-05
21288,18234,4.152835052674111e-05
21289,18304,4.152835052674111e-05
21290,18305,4.152835052674111e-05
21291,18306,4.152835052674111e-05
21292,18308,4.152835052674111e-05
21293,18322,4.152835052674111e-05
21294,18303,4.152835052674111e-05
21295,18307,4.152835052674111e-05
21296,18310,4.152835052674111e-05
21297,18230,4.152835052674111e-05
21298,18229,4.152835052674111e-05
21299,18232,4.152835052674111e-05
21300,18309,4.152835052674111e-05
21301,18312,4.152835052674111e-05
21302,18311,4.152835052674111e-05
21303,18233,4.152835052674111e-05
21304,18231,4.152835052674111e-05
21305,17247,4.152687878166469e-05
21306,17244,4.152687878166469e-05
21307,17245,4.152687878166469e-05
21308,17246,4.152687878166469e-05
21309,17227,4.152687878166469e-05
21310,17248,4.152687878166469e-05
21311,17249,4.152687878166469e-05
21312,17250,4.152687878166469e-05
21313,17251,4.152687878166469e-05
21314,17252,4.152687878166469e-05
21315,17253,4.152687878166469e-05
21316,17254,4.152687878166469e-05
21317,17255,4.152687878166469e-05
21318,17256,4.152687878166469e-05
21319,17243,4.152687878166469e-05
21320,17240,4.152687878166469e-05
21321,17242,4.152687878166469e-05
21322,17234,4.152687878166469e-05
21323,17225,4.152687878166469e-05
21324,17229,4.152687878166469e-05
21325,17230,4.152687878166469e-05
21326,17231,4.152687878166469e-05
21327,17232,4.152687878166469e-05
21328,17233,4.152687878166469e-05
21329,17235,4.152687878166469e-05
21330,17241,4.152687878166469e-05
21331,17236,4.152687878166469e-05
21332,17237,4.152687878166469e-05
21333,17258,4.152687878166469e-05
21334,17238,4.152687878166469e-05
21335,17239,4.152687878166469e-05
21336,17228,4.152687878166469e-05
21337,17257,4.152687878166469e-05
21338,17267,4.152687878166469e-05
21339,17259,4.152687878166469e-05
21340,17278,4.152687878166469e-05
21341,17280,4.152687878166469e-05
21342,17276,4.152687878166469e-05
21343,17277,4.152687878166469e-05
21344,17293,4.152687878166469e-05
21345,17292,4.152687878166469e-05
21346,17291,4.152687878166469e-05
21347,17290,4.152687878166469e-05
21348,17282,4.152687878166469e-05
21349,17289,4.152687878166469e-05
21350,17287,4.152687878166469e-05
21351,17286,4.152687878166469e-05
21352,17285,4.152687878166469e-05
21353,17284,4.152687878166469e-05
21354,17283,4.152687878166469e-05
21355,17295,4.152687878166469e-05
21356,17281,4.152687878166469e-05
21357,17260,4.152687878166469e-05
21358,17279,4.152687878166469e-05
21359,17261,4.152687878166469e-05
21360,17262,4.152687878166469e-05
21361,17263,4.152687878166469e-05
21362,17264,4.152687878166469e-05
21363,17265,4.152687878166469e-05
21364,17266,4.152687878166469e-05
21365,17268,4.152687878166469e-05
21366,17275,4.152687878166469e-05
21367,17269,4.152687878166469e-05
21368,17270,4.152687878166469e-05
21369,17271,4.152687878166469e-05
21370,17272,4.152687878166469e-05
21371,17273,4.152687878166469e-05
21372,17274,4.152687878166469e-05
21373,17294,4.152687878166469e-05
21374,17221,4.152687878166469e-05
21375,17307,4.152687878166469e-05
21376,17297,4.152687878166469e-05
21377,17317,4.152687878166469e-05
21378,17316,4.152687878166469e-05
21379,17315,4.152687878166469e-05
21380,17314,4.152687878166469e-05
21381,17312,4.152687878166469e-05
21382,17311,4.152687878166469e-05
21383,17310,4.152687878166469e-05
21384,17309,4.152687878166469e-05
21385,17308,4.152687878166469e-05
21386,17306,4.152687878166469e-05
21387,17305,4.152687878166469e-05
21388,17304,4.152687878166469e-05
21389,17303,4.152687878166469e-05
21390,17302,4.152687878166469e-05
21391,17301,4.152687878166469e-05
21392,17300,4.152687878166469e-05
21393,17299,4.152687878166469e-05
21394,17318,4.152687878166469e-05
21395,17319,4.152687878166469e-05
21396,17320,4.152687878166469e-05
21397,17331,4.152687878166469e-05
21398,17338,4.152687878166469e-05
21399,17337,4.152687878166469e-05
21400,17336,4.152687878166469e-05
21401,17335,4.152687878166469e-05
21402,17334,4.152687878166469e-05
21403,17333,4.152687878166469e-05
21404,17332,4.152687878166469e-05
21405,17330,4.152687878166469e-05
21406,17321,4.152687878166469e-05
21407,17329,4.152687878166469e-05
21408,17328,4.152687878166469e-05
21409,17327,4.152687878166469e-05
21410,17325,4.152687878166469e-05
21411,17324,4.152687878166469e-05
21412,17323,4.152687878166469e-05
21413,17322,4.152687878166469e-05
21414,17298,4.152687878166469e-05
21415,17296,4.152687878166469e-05
21416,17202,4.152687878166469e-05
21417,17218,4.152687878166469e-05
21418,17205,4.152687878166469e-05
21419,17206,4.152687878166469e-05
21420,17207,4.152687878166469e-05
21421,17208,4.152687878166469e-05
21422,17209,4.152687878166469e-05
21423,17211,4.152687878166469e-05
21424,17212,4.152687878166469e-05
21425,17213,4.152687878166469e-05
21426,17214,4.152687878166469e-05
21427,17215,4.152687878166469e-05
21428,17216,4.152687878166469e-05
21429,17203,4.152687878166469e-05
21430,17217,4.152687878166469e-05
21431,17204,4.152687878166469e-05
21432,17219,4.152687878166469e-05
21433,17223,4.152687878166469e-05
21434,17224,4.152687878166469e-05
21435,17222,4.152687878166469e-05
21436,4562,4.152621048148478e-05
21437,4509,4.152621048148478e-05
21438,4510,4.152621048148478e-05
21439,4511,4.152621048148478e-05
21440,4576,4.152621048148478e-05
21441,4575,4.152621048148478e-05
21442,4561,4.152621048148478e-05
21443,4565,4.152621048148478e-05
21444,4563,4.152621048148478e-05
21445,4567,4.152621048148478e-05
21446,4574,4.152621048148478e-05
21447,4568,4.152621048148478e-05
21448,4572,4.152621048148478e-05
21449,4571,4.152621048148478e-05
21450,4570,4.152621048148478e-05
21451,4526,4.152621048148478e-05
21452,4505,4.152621048148478e-05
21453,4607,4.152621048148478e-05
21454,4614,4.152621048148478e-05
21455,4596,4.152621048148478e-05
21456,4613,4.152621048148478e-05
21457,4610,4.152621048148478e-05
21458,4609,4.152621048148478e-05
21459,4608,4.152621048148478e-05
21460,4606,4.152621048148478e-05
21461,4618,4.152621048148478e-05
21462,4604,4.152621048148478e-05
21463,4603,4.152621048148478e-05
21464,4601,4.152621048148478e-05
21465,4600,4.152621048148478e-05
21466,4599,4.152621048148478e-05
21467,4597,4.152621048148478e-05
21468,4616,4.152621048148478e-05
21469,4619,4.152621048148478e-05
21470,4577,4.152621048148478e-05
21471,4589,4.152621048148478e-05
21472,4578,4.152621048148478e-05
21473,4580,4.152621048148478e-05
21474,4582,4.152621048148478e-05
21475,4583,4.152621048148478e-05
21476,4584,4.152621048148478e-05
21477,4587,4.152621048148478e-05
21478,4590,4.152621048148478e-05
21479,4620,4.152621048148478e-05
21480,4591,4.152621048148478e-05
21481,4593,4.152621048148478e-05
21482,4594,4.152621048148478e-05
21483,4595,4.152621048148478e-05
21484,4628,4.152621048148478e-05
21485,4624,4.152621048148478e-05
21486,4507,4.152621048148478e-05
21487,4519,4.152621048148478e-05
21488,4504,4.152621048148478e-05
21489,4540,4.152621048148478e-05
21490,4551,4.152621048148478e-05
21491,4550,4.152621048148478e-05
21492,4548,4.152621048148478e-05
21493,4547,4.152621048148478e-05
21494,4546,4.152621048148478e-05
21495,4545,4.152621048148478e-05
21496,4544,4.152621048148478e-05
21497,4543,4.152621048148478e-05
21498,4542,4.152621048148478e-05
21499,4541,4.152621048148478e-05
21500,4539,4.152621048148478e-05
21501,4553,4.152621048148478e-05
21502,4537,4.152621048148478e-05
21503,4488,4.152621048148478e-05
21504,4536,4.152621048148478e-05
21505,4490,4.152621048148478e-05
21506,4535,4.152621048148478e-05
21507,4534,4.152621048148478e-05
21508,4532,4.152621048148478e-05
21509,4530,4.152621048148478e-05
21510,4529,4.152621048148478e-05
21511,4528,4.152621048148478e-05
21512,4552,4.152621048148478e-05
21513,4486,4.152621048148478e-05
21514,4503,4.152621048148478e-05
21515,4485,4.152621048148478e-05
